data,ora,open,high,low,close,volume
2016.07.18,00:00,1.32046,1.33144,1.31890,1.32508,161224
2016.07.19,00:00,1.32508,1.32743,1.30737,1.30978,150704
2016.07.20,00:00,1.30980,1.32501,1.30644,1.32361,450728
2016.07.21,00:00,1.32360,1.32745,1.31560,1.32166,518024
2016.07.22,00:00,1.32166,1.32911,1.30786,1.31090,615780
2016.07.25,00:00,1.31249,1.31645,1.30947,1.31381,397092
2016.07.26,00:00,1.31380,1.31754,1.30571,1.31366,589428
2016.07.27,00:00,1.31368,1.32344,1.30723,1.32102,545976
2016.07.28,00:00,1.32102,1.32481,1.31169,1.31593,555852
2016.07.29,00:00,1.31593,1.33010,1.31478,1.32224,512668
2016.08.01,00:00,1.32392,1.32719,1.31624,1.31784,489376
2016.08.02,00:00,1.31791,1.33653,1.31716,1.33496,493592
2016.08.03,00:00,1.33496,1.33714,1.32801,1.33187,430120
2016.08.04,00:00,1.33187,1.33455,1.31024,1.31120,535880
2016.08.05,00:00,1.31129,1.31748,1.30209,1.30669,387596
2016.08.08,00:00,1.30776,1.30965,1.30274,1.30423,302064
2016.08.09,00:00,1.30423,1.30428,1.29558,1.29972,306720
2016.08.10,00:00,1.29966,1.30939,1.29908,1.30109,376264
2016.08.11,00:00,1.30112,1.30276,1.29354,1.29583,286924
2016.08.12,00:00,1.29585,1.30346,1.29029,1.29148,289248
2016.08.15,00:00,1.29200,1.29448,1.28658,1.28805,240076
2016.08.16,00:00,1.28803,1.30510,1.28783,1.30429,315696
2016.08.17,00:00,1.30429,1.30855,1.29794,1.30420,329884
2016.08.18,00:00,1.30422,1.31726,1.30371,1.31609,372112
2016.08.19,00:00,1.31611,1.31854,1.30226,1.30736,355292
2016.08.22,00:00,1.30695,1.31572,1.30340,1.31377,358560
2016.08.23,00:00,1.31384,1.32104,1.31282,1.32014,392268
2016.08.24,00:00,1.32015,1.32730,1.31611,1.32307,345428
2016.08.25,00:00,1.32307,1.32636,1.31687,1.31864,309708
2016.08.26,00:00,1.31864,1.32789,1.31216,1.31297,407832
2016.08.29,00:00,1.31126,1.31389,1.30593,1.31059,289464
2016.08.30,00:00,1.31059,1.31199,1.30592,1.30795,372564
2016.08.31,00:00,1.30796,1.31579,1.30658,1.31382,391940
2016.09.01,00:00,1.31382,1.33177,1.31282,1.32740,413536
2016.09.02,00:00,1.32745,1.33522,1.32524,1.32906,414720
2016.09.05,00:00,1.32981,1.33755,1.32879,1.33072,379808
2016.09.06,00:00,1.33072,1.34448,1.32965,1.34240,395672
2016.09.07,00:00,1.34261,1.34294,1.33190,1.33328,419140
2016.09.08,00:00,1.33328,1.33753,1.32831,1.32972,410720
2016.09.09,00:00,1.32985,1.33357,1.32391,1.32606,410420
2016.09.12,00:00,1.32651,1.33469,1.32349,1.33351,431804
2016.09.13,00:00,1.33350,1.33390,1.31673,1.31858,537780
2016.09.14,00:00,1.31858,1.32432,1.31382,1.32413,542792
2016.09.15,00:00,1.32423,1.32784,1.31796,1.32425,489192
2016.09.16,00:00,1.32442,1.32475,1.29953,1.29953,405440
2016.09.19,00:00,1.30039,1.30909,1.30027,1.30323,468624
2016.09.20,00:00,1.30323,1.30648,1.29468,1.29829,451860
2016.09.21,00:00,1.29828,1.30463,1.29445,1.30366,556672
2016.09.22,00:00,1.30366,1.31207,1.30277,1.30763,604696
2016.09.23,00:00,1.30763,1.30876,1.29145,1.29604,558624
2016.09.26,00:00,1.29636,1.29867,1.29161,1.29734,435180
2016.09.27,00:00,1.29735,1.30264,1.29367,1.30200,506116
2016.09.28,00:00,1.30200,1.30315,1.29799,1.30174,547300
2016.09.29,00:00,1.30174,1.30580,1.29540,1.29669,498720
2016.09.30,00:00,1.29662,1.30226,1.29368,1.29737,551456
2016.10.03,00:00,1.29420,1.29460,1.28171,1.28424,443648
2016.10.04,00:00,1.28419,1.28601,1.27194,1.27264,544704
2016.10.05,00:00,1.27264,1.27711,1.26854,1.27454,544688
2016.10.06,00:00,1.27452,1.27598,1.26019,1.26141,513108
2016.10.07,00:00,1.26142,1.26210,1.19198,1.24270,567168
2016.10.10,00:00,1.24280,1.24441,1.23447,1.23631,391772
2016.10.11,00:00,1.23630,1.23657,1.20893,1.21154,499908
2016.10.12,00:00,1.21156,1.23249,1.21156,1.21950,601944
2016.10.13,00:00,1.21950,1.22718,1.21327,1.22479,481600
2016.10.14,00:00,1.22478,1.22613,1.21678,1.21810,427444
2016.10.17,00:00,1.21670,1.22014,1.21356,1.21839,417952
2016.10.18,00:00,1.21839,1.23249,1.21820,1.23021,439880
2016.10.19,00:00,1.23018,1.23311,1.22536,1.22855,383400
2016.10.20,00:00,1.22863,1.22979,1.22098,1.22503,368376
2016.10.21,00:00,1.22513,1.22596,1.21711,1.22280,332580
2016.10.24,00:00,1.22210,1.22490,1.21853,1.22209,225464
2016.10.25,00:00,1.22203,1.22432,1.20825,1.21793,138864
2016.10.26,00:00,1.21797,1.22491,1.21566,1.22364,126892
2016.10.27,00:00,1.22369,1.22711,1.21490,1.21631,140864
2016.10.28,00:00,1.21634,1.22121,1.21138,1.21833,153992
2016.10.31,00:00,1.21915,1.22489,1.21436,1.22341,122708
2016.11.01,00:00,1.22339,1.22804,1.22057,1.22399,156600
2016.11.02,00:00,1.22399,1.23537,1.22203,1.23016,171548
2016.11.03,00:00,1.23015,1.24940,1.22989,1.24643,193280
2016.11.04,00:00,1.24650,1.25571,1.24489,1.25177,165368
2016.11.07,00:00,1.24697,1.24972,1.23792,1.23942,153040
2016.11.08,00:00,1.23946,1.24395,1.23610,1.23669,138252
2016.11.09,00:00,1.23669,1.25470,1.23528,1.24165,278228
2016.11.10,00:00,1.24164,1.25845,1.23772,1.25422,218212
2016.11.11,00:00,1.25449,1.26733,1.25252,1.25954,206456
2016.11.14,00:00,1.25755,1.25919,1.24440,1.25006,202188
2016.11.15,00:00,1.25006,1.25288,1.23802,1.24474,204368
2016.11.16,00:00,1.24474,1.25021,1.24090,1.24404,199368
2016.11.17,00:00,1.24404,1.25048,1.24077,1.24123,179584
2016.11.18,00:00,1.24127,1.24360,1.23020,1.23366,198096
2016.11.21,00:00,1.23492,1.25114,1.23123,1.24848,190528
2016.11.22,00:00,1.24855,1.25124,1.23844,1.24219,154936
2016.11.23,00:00,1.24217,1.24687,1.23601,1.24226,160284
2016.11.24,00:00,1.24239,1.24945,1.24015,1.24491,155364
2016.11.25,00:00,1.24493,1.24853,1.24155,1.24843,167232
2016.11.28,00:00,1.24680,1.25311,1.23854,1.24143,165456
2016.11.29,00:00,1.24145,1.25256,1.23878,1.24898,151428
2016.11.30,00:00,1.24902,1.25230,1.24190,1.25106,186724
2016.12.01,00:00,1.25111,1.26956,1.25068,1.25922,181568
2016.12.02,00:00,1.25922,1.27367,1.25699,1.27265,158700
2016.12.05,00:00,1.26311,1.27449,1.26302,1.27304,202336
2016.12.06,00:00,1.27304,1.27744,1.26562,1.26791,154828
2016.12.07,00:00,1.26790,1.26826,1.25698,1.26247,134244
2016.12.08,00:00,1.26271,1.27044,1.25492,1.25763,165060
2016.12.09,00:00,1.25772,1.26204,1.25522,1.25646,128616
2016.12.12,00:00,1.25914,1.26992,1.25668,1.26798,149128
2016.12.13,00:00,1.26811,1.27277,1.26532,1.26571,161132
2016.12.14,00:00,1.26571,1.27228,1.25302,1.25401,192784
2016.12.15,00:00,1.25403,1.25676,1.23760,1.24201,222516
2016.12.16,00:00,1.24218,1.25098,1.23826,1.24856,172540
2016.12.19,00:00,1.24821,1.25022,1.23551,1.23897,142224
2016.12.20,00:00,1.23899,1.24084,1.23126,1.23683,156772
2016.12.21,00:00,1.23682,1.23905,1.23237,1.23513,138104
2016.12.22,00:00,1.23513,1.23779,1.22765,1.22854,135168
2016.12.23,00:00,1.22852,1.22986,1.22284,1.22871,104328
2016.12.26,00:00,1.22695,1.23032,1.22575,1.22725,49232
2016.12.27,00:00,1.22738,1.22868,1.22406,1.22698,89192
2016.12.28,00:00,1.22699,1.22970,1.22006,1.22197,109908
2016.12.29,00:00,1.22197,1.22743,1.22091,1.22569,123248
2016.12.30,00:00,1.22569,1.23877,1.22455,1.23399,162924
2017.01.02,00:00,1.23380,1.23547,1.22717,1.22751,57736
2017.01.03,00:00,1.22755,1.23067,1.21994,1.22379,144208
2017.01.04,00:00,1.22378,1.23524,1.22210,1.23198,158084
2017.01.05,00:00,1.23199,1.24320,1.22699,1.24125,195520
2017.01.06,00:00,1.24121,1.24307,1.22610,1.22798,163140
2017.01.09,00:00,1.22545,1.22707,1.21239,1.21723,166824
2017.01.10,00:00,1.21725,1.21898,1.21069,1.21714,178428
2017.01.11,00:00,1.21710,1.22720,1.20380,1.22041,216608
2017.01.12,00:00,1.22039,1.23168,1.21522,1.21566,201700
2017.01.13,00:00,1.21567,1.22327,1.21211,1.21750,179928
2017.01.16,00:00,1.20467,1.20851,1.19870,1.20196,165484
2017.01.17,00:00,1.20207,1.24150,1.20207,1.24035,240484
2017.01.18,00:00,1.24037,1.24101,1.22524,1.22628,206724
2017.01.19,00:00,1.22630,1.23426,1.22526,1.23334,215700
2017.01.20,00:00,1.23333,1.23802,1.22605,1.23741,214416
2017.01.23,00:00,1.23779,1.25443,1.23753,1.25354,186604
2017.01.24,00:00,1.25352,1.25436,1.24185,1.25275,195592
2017.01.25,00:00,1.25276,1.26383,1.24908,1.26326,192452
2017.01.26,00:00,1.26326,1.26731,1.25564,1.25904,203812
2017.01.27,00:00,1.25903,1.26052,1.25173,1.25447,184100
2017.01.30,00:00,1.25641,1.26002,1.24658,1.24918,155988
2017.01.31,00:00,1.24918,1.25963,1.24122,1.25797,196040
2017.02.01,00:00,1.25802,1.26796,1.25429,1.26563,185740
2017.02.02,00:00,1.26563,1.27060,1.25180,1.25279,177704
2017.02.03,00:00,1.25280,1.25377,1.24592,1.24765,166044
2017.02.06,00:00,1.24763,1.24985,1.24273,1.24654,157528
2017.02.07,00:00,1.24660,1.25462,1.23467,1.25068,168984
2017.02.08,00:00,1.25066,1.25496,1.24746,1.25379,168272
2017.02.09,00:00,1.25379,1.25821,1.24893,1.24975,156732
2017.02.10,00:00,1.24975,1.25210,1.24396,1.24835,165176
2017.02.13,00:00,1.24889,1.25390,1.24801,1.25256,147008
2017.02.14,00:00,1.25253,1.25483,1.24434,1.24735,162928
2017.02.15,00:00,1.24735,1.24808,1.23828,1.24610,167044
2017.02.16,00:00,1.24608,1.25234,1.24539,1.24845,157736
2017.02.17,00:00,1.24852,1.25107,1.23878,1.24069,154648
2017.02.20,00:00,1.24161,1.24825,1.24079,1.24663,124144
2017.02.21,00:00,1.24664,1.24806,1.24015,1.24762,143724
2017.02.22,00:00,1.24762,1.25077,1.24195,1.24580,158872
2017.02.23,00:00,1.24580,1.25612,1.24273,1.25517,144900
2017.02.24,00:00,1.25517,1.25698,1.24478,1.24561,133932
2017.02.27,00:00,1.24533,1.24785,1.23838,1.24396,142480
2017.02.28,00:00,1.24399,1.24703,1.23717,1.23759,145660
2017.03.01,00:00,1.23759,1.24043,1.22796,1.23002,164432
2017.03.02,00:00,1.23001,1.23076,1.22425,1.22683,141492
2017.03.03,00:00,1.22681,1.22998,1.22142,1.22915,143448
2017.03.06,00:00,1.22889,1.23004,1.22241,1.22402,121292
2017.03.07,00:00,1.22402,1.22522,1.21691,1.22058,134408
2017.03.08,00:00,1.22056,1.22137,1.21391,1.21680,135616
2017.03.09,00:00,1.21680,1.21951,1.21344,1.21528,154236
2017.03.10,00:00,1.21527,1.21883,1.21395,1.21636,136384
2017.03.13,00:00,1.21633,1.22508,1.21563,1.22123,151828
2017.03.14,00:00,1.22122,1.22154,1.21092,1.21524,132084
2017.03.15,00:00,1.21526,1.23091,1.21512,1.22908,170312
2017.03.16,00:00,1.22907,1.23769,1.22413,1.23552,171112
2017.03.17,00:00,1.23558,1.24047,1.23237,1.23945,133836
2017.03.20,00:00,1.23868,1.24354,1.23350,1.23580,117872
2017.03.21,00:00,1.23580,1.24944,1.23404,1.24766,150880
2017.03.22,00:00,1.24766,1.25060,1.24239,1.24740,137380
2017.03.23,00:00,1.24745,1.25307,1.24630,1.25167,139872
2017.03.24,00:00,1.25167,1.25187,1.24690,1.24710,115112
2017.03.27,00:00,1.24931,1.26151,1.24897,1.25586,136988
2017.03.28,00:00,1.25586,1.25962,1.24410,1.24560,129952
2017.03.29,00:00,1.24560,1.24760,1.23767,1.24392,156440
2017.03.30,00:00,1.24392,1.25241,1.24028,1.24694,129472
2017.03.31,00:00,1.24695,1.25581,1.24333,1.25512,143796
2017.04.03,00:00,1.25346,1.25558,1.24655,1.24839,119280
2017.04.04,00:00,1.24839,1.24952,1.24189,1.24444,122372
2017.04.05,00:00,1.24444,1.24979,1.24228,1.24899,137232
2017.04.06,00:00,1.24897,1.25057,1.24506,1.24692,126744
2017.04.07,00:00,1.24690,1.24775,1.23652,1.23678,157412
2017.04.10,00:00,1.23747,1.24286,1.23657,1.24176,117952
2017.04.11,00:00,1.24174,1.24944,1.24035,1.24905,139768
2017.04.12,00:00,1.24905,1.25483,1.24801,1.25445,153816
2017.04.13,00:00,1.25452,1.25742,1.24970,1.25060,147328
2017.04.14,00:00,1.25061,1.25346,1.25004,1.25172,96880
2017.04.17,00:00,1.25331,1.25959,1.25240,1.25649,98596
2017.04.18,00:00,1.25648,1.29053,1.25151,1.28426,200588
2017.04.19,00:00,1.28435,1.28603,1.27701,1.27824,164080
2017.04.20,00:00,1.27824,1.28471,1.27724,1.28088,149968
2017.04.21,00:00,1.28087,1.28345,1.27567,1.28022,133768
2017.04.24,00:00,1.28270,1.28332,1.27721,1.27903,152356
2017.04.25,00:00,1.27902,1.28456,1.27749,1.28337,151128
2017.04.26,00:00,1.28337,1.28633,1.28048,1.28418,161152
2017.04.27,00:00,1.28419,1.29171,1.28412,1.29036,155148
2017.04.28,00:00,1.29035,1.29648,1.28885,1.29476,164824
2017.05.01,00:00,1.29361,1.29431,1.28801,1.28851,90492
2017.05.02,00:00,1.28854,1.29398,1.28641,1.29357,116652
2017.05.03,00:00,1.29357,1.29474,1.28614,1.28669,133384
2017.05.04,00:00,1.28669,1.29319,1.28308,1.29195,137108
2017.05.05,00:00,1.29198,1.29837,1.29001,1.29753,135316
2017.05.08,00:00,1.29842,1.29862,1.29298,1.29399,140240
2017.05.09,00:00,1.29395,1.29608,1.29026,1.29375,154596
2017.05.10,00:00,1.29376,1.29879,1.29277,1.29341,145064
2017.05.11,00:00,1.29340,1.29484,1.28491,1.28875,165716
2017.05.12,00:00,1.28875,1.28995,1.28447,1.28848,156056
2017.05.15,00:00,1.28918,1.29405,1.28813,1.28959,142964
2017.05.16,00:00,1.28958,1.29571,1.28654,1.29161,157296
2017.05.17,00:00,1.29160,1.29906,1.29058,1.29775,168060
2017.05.18,00:00,1.29770,1.30476,1.28892,1.29388,190280
2017.05.19,00:00,1.29387,1.30398,1.29325,1.30349,147728
2017.05.22,00:00,1.30168,1.30429,1.29654,1.29988,154816
2017.05.23,00:00,1.29986,1.30335,1.29529,1.29616,159520
2017.05.24,00:00,1.29615,1.29988,1.29270,1.29698,142196
2017.05.25,00:00,1.29697,1.30149,1.29316,1.29359,121292
2017.05.26,00:00,1.29361,1.29412,1.27754,1.28032,140140
2017.05.29,00:00,1.28119,1.28499,1.28088,1.28342,86244
2017.05.30,00:00,1.28342,1.28882,1.27906,1.27977,127448
2017.05.31,00:00,1.27978,1.29208,1.27692,1.28741,147276
2017.06.01,00:00,1.28743,1.29157,1.28297,1.28847,129364
2017.06.02,00:00,1.28847,1.29034,1.28457,1.28894,111444
2017.06.05,00:00,1.28676,1.29407,1.28595,1.29008,98148
2017.06.06,00:00,1.29005,1.29493,1.28718,1.29066,110628
2017.06.07,00:00,1.29062,1.29687,1.28873,1.29592,124796
2017.06.08,00:00,1.29585,1.29774,1.27035,1.27426,131956
2017.06.09,00:00,1.27422,1.28267,1.26352,1.27365,207244
2017.06.12,00:00,1.27312,1.27693,1.26385,1.26759,140032
2017.06.13,00:00,1.26759,1.27565,1.26418,1.27502,124684
2017.06.14,00:00,1.27502,1.28177,1.27233,1.27468,160508
2017.06.15,00:00,1.27468,1.27953,1.26902,1.27533,147084
2017.06.16,00:00,1.27532,1.28052,1.27505,1.27726,125300
2017.06.19,00:00,1.27614,1.28144,1.27233,1.27368,130756
2017.06.20,00:00,1.27370,1.27577,1.26029,1.26246,170260
2017.06.21,00:00,1.26247,1.27098,1.25890,1.26746,136776
2017.06.22,00:00,1.26744,1.26911,1.26541,1.26802,135364
2017.06.23,00:00,1.26802,1.27444,1.26753,1.27159,116224
2017.06.26,00:00,1.27416,1.27594,1.27061,1.27212,118776
2017.06.27,00:00,1.27211,1.28608,1.27160,1.28119,144008
2017.06.28,00:00,1.28118,1.29720,1.27936,1.29276,175120
2017.06.29,00:00,1.29280,1.30152,1.29280,1.30039,153908
2017.06.30,00:00,1.30038,1.30298,1.29459,1.30183,143792
2017.07.03,00:00,1.30165,1.30232,1.29317,1.29376,132116
2017.07.04,00:00,1.29374,1.29587,1.29117,1.29227,153716
2017.07.05,00:00,1.29228,1.29476,1.28930,1.29359,132804
2017.07.06,00:00,1.29360,1.29834,1.29195,1.29698,130412
2017.07.07,00:00,1.29707,1.29745,1.28666,1.28864,121044
2017.07.10,00:00,1.28836,1.29079,1.28546,1.28801,97508
2017.07.11,00:00,1.28800,1.29271,1.28308,1.28469,117096
2017.07.12,00:00,1.28469,1.29073,1.28116,1.28915,148016
2017.07.13,00:00,1.28915,1.29549,1.28876,1.29402,129728
2017.07.14,00:00,1.29396,1.31135,1.29352,1.30973,133148
2017.07.17,00:00,1.31049,1.31128,1.30465,1.30555,129412
2017.07.18,00:00,1.30552,1.31253,1.30049,1.30413,154508
2017.07.19,00:00,1.30413,1.30527,1.30106,1.30225,126668
2017.07.20,00:00,1.30226,1.30323,1.29329,1.29740,157452
2017.07.21,00:00,1.29742,1.30195,1.29531,1.29931,122776
2017.07.24,00:00,1.29926,1.30577,1.29894,1.30254,116588
2017.07.25,00:00,1.30253,1.30837,1.30074,1.30297,125016
2017.07.26,00:00,1.30298,1.31256,1.29996,1.31189,149348
2017.07.27,00:00,1.31192,1.31585,1.30506,1.30650,154192
2017.07.28,00:00,1.30650,1.31517,1.30618,1.31335,135124
2017.07.31,00:00,1.31328,1.32236,1.30970,1.32071,128304
2017.08.01,00:00,1.32069,1.32442,1.31903,1.32077,127368
2017.08.02,00:00,1.32077,1.32504,1.31908,1.32249,112656
2017.08.03,00:00,1.32248,1.32679,1.31123,1.31375,128324
2017.08.04,00:00,1.31376,1.31640,1.30238,1.30366,113940
2017.08.07,00:00,1.30424,1.30589,1.30138,1.30349,96904
2017.08.08,00:00,1.30351,1.30535,1.29523,1.29904,99648
2017.08.09,00:00,1.29906,1.30282,1.29680,1.30071,121952
2017.08.10,00:00,1.30067,1.30152,1.29513,1.29752,115032
2017.08.11,00:00,1.29751,1.30313,1.29393,1.30078,114440
2017.08.14,00:00,1.30077,1.30217,1.29563,1.29614,110760
2017.08.15,00:00,1.29613,1.29700,1.28460,1.28698,129456
2017.08.16,00:00,1.28698,1.29030,1.28413,1.28889,130564
2017.08.17,00:00,1.28889,1.29088,1.28525,1.28670,137880
2017.08.18,00:00,1.28672,1.29162,1.28313,1.28723,124736
2017.08.21,00:00,1.28670,1.29163,1.28501,1.28981,103440
2017.08.22,00:00,1.28981,1.29085,1.28107,1.28222,105016
2017.08.23,00:00,1.28225,1.28334,1.27795,1.28001,120224
2017.08.24,00:00,1.28005,1.28367,1.27738,1.28012,125648
2017.08.25,00:00,1.28007,1.28887,1.27941,1.28761,137184
2017.08.28,00:00,1.29106,1.29427,1.28734,1.29295,113040
2017.08.29,00:00,1.29292,1.29783,1.29146,1.29195,149772
2017.08.30,00:00,1.29201,1.29379,1.28785,1.29242,132664
2017.08.31,00:00,1.29241,1.29349,1.28526,1.29264,139296
2017.09.01,00:00,1.29263,1.29951,1.29051,1.29507,134556
2017.09.04,00:00,1.29584,1.29662,1.29125,1.29281,113308
2017.09.05,00:00,1.29282,1.30423,1.29088,1.30337,151108
2017.09.06,00:00,1.30341,1.30819,1.30183,1.30402,132180
2017.09.07,00:00,1.30402,1.31155,1.30325,1.30965,158008
2017.09.08,00:00,1.30960,1.32240,1.30939,1.31915,154828
2017.09.11,00:00,1.31907,1.32222,1.31587,1.31665,136028
2017.09.12,00:00,1.31675,1.32981,1.31605,1.32879,144988
2017.09.13,00:00,1.32887,1.33289,1.31836,1.32047,138604
2017.09.14,00:00,1.32049,1.34053,1.31488,1.33966,167520
2017.09.15,00:00,1.33973,1.36165,1.33811,1.35937,175696
2017.09.18,00:00,1.35863,1.36183,1.34647,1.34951,161020
2017.09.19,00:00,1.34951,1.35514,1.34683,1.35055,158228
2017.09.20,00:00,1.35057,1.36574,1.34516,1.34958,248548
2017.09.21,00:00,1.34958,1.35863,1.34707,1.35787,214528
2017.09.22,00:00,1.35788,1.35959,1.34496,1.34934,237388
2017.09.25,00:00,1.34858,1.35706,1.34310,1.34647,169960
2017.09.26,00:00,1.34652,1.35140,1.34094,1.34596,154328
2017.09.27,00:00,1.34594,1.34612,1.33635,1.33952,164920
2017.09.28,00:00,1.33951,1.34553,1.33429,1.34390,166568
2017.09.29,00:00,1.34393,1.34402,1.33496,1.33953,145628
2017.10.02,00:00,1.33781,1.34021,1.32563,1.32760,150068
2017.10.03,00:00,1.32758,1.32876,1.32219,1.32363,147356
2017.10.04,00:00,1.32363,1.32915,1.32350,1.32402,149612
2017.10.05,00:00,1.32401,1.32498,1.31076,1.31188,145460
2017.10.06,00:00,1.31188,1.31191,1.30270,1.30645,145716
2017.10.09,00:00,1.30807,1.31836,1.30747,1.31415,113444
2017.10.10,00:00,1.31416,1.32253,1.31305,1.32028,131836
2017.10.11,00:00,1.32034,1.32343,1.31752,1.32225,122232
2017.10.12,00:00,1.32224,1.32902,1.31213,1.32623,160152
2017.10.13,00:00,1.32623,1.33375,1.32467,1.32823,149480
2017.10.16,00:00,1.32920,1.33115,1.32252,1.32509,119376
2017.10.17,00:00,1.32512,1.32869,1.31545,1.31892,137628
2017.10.18,00:00,1.31893,1.32114,1.31399,1.32029,132760
2017.10.19,00:00,1.32031,1.32281,1.31288,1.31517,157284
2017.10.20,00:00,1.31518,1.32003,1.30876,1.31871,148228
2017.10.23,00:00,1.31850,1.32267,1.31576,1.31969,125264
2017.10.24,00:00,1.31969,1.32274,1.31132,1.31284,128664
2017.10.25,00:00,1.31287,1.32716,1.31099,1.32625,148900
2017.10.26,00:00,1.32627,1.32790,1.31466,1.31517,137428
2017.10.27,00:00,1.31517,1.31532,1.30697,1.31247,128564
2017.10.30,00:00,1.31231,1.32148,1.31230,1.32038,115584
2017.10.31,00:00,1.32035,1.32907,1.31914,1.32857,120728
2017.11.01,00:00,1.32858,1.33206,1.32403,1.32484,136764
2017.11.02,00:00,1.32484,1.32988,1.30425,1.30540,177296
2017.11.03,00:00,1.30541,1.31322,1.30390,1.30738,128804
2017.11.06,00:00,1.30776,1.31745,1.30583,1.31710,138952
2017.11.07,00:00,1.31705,1.31775,1.31088,1.31694,150808
2017.11.08,00:00,1.31693,1.31755,1.30861,1.31143,132228
2017.11.09,00:00,1.31143,1.31654,1.30850,1.31437,155400
2017.11.10,00:00,1.31437,1.32292,1.31121,1.31881,147344
2017.11.13,00:00,1.31691,1.31732,1.30619,1.31137,140708
2017.11.14,00:00,1.31138,1.31869,1.30747,1.31614,138908
2017.11.15,00:00,1.31614,1.32137,1.31301,1.31713,170264
2017.11.16,00:00,1.31713,1.32074,1.31351,1.31921,146364
2017.11.17,00:00,1.31921,1.32601,1.31694,1.32156,162980
2017.11.20,00:00,1.32122,1.32793,1.31854,1.32369,154316
2017.11.21,00:00,1.32370,1.32673,1.32086,1.32405,140596
2017.11.22,00:00,1.32409,1.33291,1.32133,1.33227,133444
2017.11.23,00:00,1.33224,1.33367,1.32841,1.33085,114124
2017.11.24,00:00,1.33085,1.33600,1.32783,1.33346,129260
2017.11.27,00:00,1.33273,1.33830,1.33094,1.33194,138360
2017.11.28,00:00,1.33194,1.33871,1.32208,1.33599,183476
2017.11.29,00:00,1.33600,1.34479,1.33488,1.34119,175164
2017.11.30,00:00,1.34119,1.35486,1.34091,1.35122,194452
2017.12.01,00:00,1.35128,1.35491,1.34445,1.34746,202472
2017.12.04,00:00,1.34744,1.35383,1.34136,1.34757,188668
2017.12.05,00:00,1.34753,1.34772,1.33704,1.34190,168908
2017.12.06,00:00,1.34189,1.34361,1.33576,1.33782,169536
2017.12.07,00:00,1.33785,1.34846,1.33198,1.34768,167144
2017.12.08,00:00,1.34767,1.35202,1.33556,1.33789,171096
2017.12.11,00:00,1.33863,1.34313,1.33306,1.33407,153232
2017.12.12,00:00,1.33407,1.33799,1.33034,1.33146,157028
2017.12.13,00:00,1.33147,1.34299,1.33114,1.34113,181804
2017.12.14,00:00,1.34116,1.34658,1.33921,1.34231,200992
2017.12.15,00:00,1.34230,1.34474,1.33013,1.33269,190256
2017.12.18,00:00,1.33172,1.34182,1.33101,1.33794,163292
2017.12.19,00:00,1.33793,1.34021,1.33309,1.33865,188512
2017.12.20,00:00,1.33865,1.34199,1.33679,1.33719,164680
2017.12.21,00:00,1.33720,1.33872,1.33311,1.33825,157976
2017.12.22,00:00,1.33826,1.33971,1.33460,1.33541,157152
2017.12.25,00:00,1.33449,1.33940,1.33449,1.33725,4768
2017.12.26,00:00,1.33725,1.33890,1.33473,1.33734,133452
2017.12.27,00:00,1.33733,1.34295,1.33672,1.34000,148484
2017.12.28,00:00,1.33999,1.34563,1.33974,1.34291,142660
2017.12.29,00:00,1.34291,1.35440,1.34291,1.34944,156056
2018.01.01,00:00,1.35065,1.35184,1.34945,1.35112,616
2018.01.02,00:00,1.35111,1.36001,1.35053,1.35900,167468
2018.01.03,00:00,1.35900,1.36124,1.34948,1.35105,166936
2018.01.04,00:00,1.35105,1.35595,1.35052,1.35479,157280
2018.01.05,00:00,1.35479,1.35823,1.35231,1.35640,157304
2018.01.08,00:00,1.35679,1.35853,1.35229,1.35689,127048
2018.01.09,00:00,1.35689,1.35822,1.35063,1.35404,144128
2018.01.10,00:00,1.35405,1.35618,1.34816,1.35060,175708
2018.01.11,00:00,1.35060,1.35546,1.34579,1.35373,177820
2018.01.12,00:00,1.35372,1.37440,1.35356,1.37277,197556
2018.01.15,00:00,1.37386,1.38193,1.37294,1.37960,171076
2018.01.16,00:00,1.37960,1.38052,1.37417,1.37863,187952
2018.01.17,00:00,1.37866,1.39420,1.37566,1.38071,216148
2018.01.18,00:00,1.38071,1.39130,1.38044,1.38930,212968
2018.01.19,00:00,1.38930,1.39449,1.38383,1.38479,206088
2018.01.22,00:00,1.38879,1.39905,1.38569,1.39830,191592
2018.01.23,00:00,1.39830,1.40273,1.39158,1.40006,206200
2018.01.24,00:00,1.40006,1.42627,1.39969,1.42401,252632
2018.01.25,00:00,1.42401,1.43451,1.40827,1.41088,320240
2018.01.26,00:00,1.41090,1.42854,1.41090,1.41562,284592
2018.01.29,00:00,1.41408,1.41579,1.40250,1.40701,251148
2018.01.30,00:00,1.40701,1.41665,1.39798,1.41510,259516
2018.01.31,00:00,1.41511,1.42325,1.41216,1.41962,276460
2018.02.01,00:00,1.41962,1.42781,1.41594,1.42627,255288
2018.02.02,00:00,1.42635,1.42777,1.41013,1.41213,261664
2018.02.05,00:00,1.40941,1.41501,1.39540,1.39667,269316
2018.02.06,00:00,1.39672,1.39992,1.38363,1.39569,321796
2018.02.07,00:00,1.39560,1.39937,1.38482,1.38708,252776
2018.02.08,00:00,1.38711,1.40671,1.38454,1.39195,329812
2018.02.09,00:00,1.39189,1.39871,1.37642,1.38239,298324
2018.02.12,00:00,1.38269,1.38758,1.37958,1.38367,217096
